"","patch.ID","A","x.coord","y.coord","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","landscape.no","landscape.type"
"11",11,9.24214957523346,0.59983073733747,18.6993345618248,17.2162330365446,81.6133809604953,65.2336836933342,77.5211112049824,106.536375400927,69.6354432720133,68.0229772249922,42.6319216312068,89.5325599134555,90.5290020436287,0,13.0354726098472,59.3061575158952,39.7890976530499,11.000625522267,81.544903795512,90.7796884083367,99.0907786611222,85.7160227940943,78.4388567685658,95.0187030215978,27.3239973837515,126.628269503396,107.940015910054,66.9271646072876,38.3685261112118,27.5165862588907,96.5513129045264,42.19326664364,61.9342332534907,91.2132448669072,73.1573486506142,64.0676262961283,57.9714923502761,51.0567120928605,56.4447981081116,81.3168414548257,67.6983030082855,24.4124132740305,39.9666568682439,57.592315885889,79.2280433949927,82.1093838938563,83.4225662169887,109.502229978966,81.839284497085,100.393034567063,97.9943945655169,31.1706790226605,47.3893309531698,1,"regular"
"12",12,6.19809727896308,13.3495329646394,15.984810795635,17.9933900948421,68.5791224654443,53.0930078475155,76.2037649779043,98.0313575974098,58.9203540794027,68.91800343158,29.9468277978413,83.8166588644989,86.9228879915642,13.0354726098472,0,52.8719631688988,26.8252838005989,15.2788783157351,69.1564352633722,77.9850065846976,86.867174125378,75.1203443715021,69.3162605250219,87.6308342601874,29.7614616045531,119.033900221065,98.1749163335692,62.7267766919881,37.2163840766474,17.6026979516826,86.6672081782847,32.3325772235367,60.4759688900819,82.2058527069834,60.1223607279814,55.0467224996283,61.3298653218211,43.0488312584997,43.7021462395756,76.7818450600528,60.5497435869172,14.4077108799385,28.1567741152908,44.6381339050284,81.7646322260627,82.066927593864,75.6691532129914,103.471053912337,70.3809013546035,87.384655107806,86.9150525366988,25.7590042684187,48.6505403647652,1,"regular"
"13",13,3.69050521474102,44.142082403414,58.9646128937602,43.1010583459023,67.0570576257812,38.5073139129057,34.152827486206,48.5849891981354,27.8811233171434,37.8289674599941,57.1823629883512,30.9959700414579,36.7176241209665,59.3061575158952,52.8719631688988,0,45.3569789333035,67.3179106735082,50.5880159199208,63.930088970469,61.6764654958012,37.7227028724303,24.3666971919786,35.875800433707,39.2153736043239,67.4597460212982,53.285503237795,14.3233564370743,26.868763264061,36.0002512387883,43.2332594699224,24.4588839857179,24.0589466155741,35.1604822732341,62.6132244890858,14.6877827034787,43.9516721890275,11.7438170269681,43.5323661465837,25.409827439886,8.93899797458504,61.5141057289246,34.4438732204281,58.8325039723593,52.8592740039185,43.1956997122715,24.8748572713922,50.6097306485611,41.0988637985904,78.4608785227839,50.8959040263395,28.1420469297213,32.3497179233736,1,"regular"
"14",14,2.90457369777393,40.0848334887996,13.7894618790597,36.5290035774165,42.0336853993349,28.4023987896733,77.064328096718,81.2173599359774,38.4365946250131,74.8407946897723,11.8456706974205,74.417234691512,82.0624701565012,39.7890976530499,26.8252838005989,45.3569789333035,0,40.0383019867233,43.3436201253461,51.2904756550042,61.2569092908008,53.9609290322037,52.5396453949123,74.0136093461946,45.2707248962703,103.66116079062,78.2978382690767,58.9223971373747,44.9454358172732,19.1667726696329,66.8866957249325,21.1598598562455,62.8152052116251,64.8723645768888,33.7502121805615,40.138180986565,72.4820763729009,33.6152210652549,17.3214291150065,70.6629335493539,49.9656698804203,23.6950605751466,10.9687536269506,19.8654579624504,89.7054693405831,85.0143540690846,61.9567152498565,92.230272519082,47.0376768342558,60.626052170035,64.0840773396979,30.4744702771646,57.9363341388688,1,"regular"
"15",15,5.74848222181745,0.512462039478123,7.69905599299818,27.2977904072291,80.2735137152298,67.5734549470374,87.8057755741983,113.204750771754,74.1167242552559,78.7769967013946,39.7087828858762,98.0562251107895,100.061810476785,11.000625522267,15.2788783157351,67.3179106735082,40.0383019867233,0,83.2432295418639,91.1858542253031,101.100039823497,90.3192633841071,84.557238201814,102.519299632729,38.0895823287741,134.015647308052,113.452116354514,76.1279861635457,48.4658143026819,32.8028224407194,101.942011645364,47.5966930746362,72.1209821929903,97.4426466777437,71.6800686725013,70.2586066602485,68.9612136200482,58.001063754974,57.340568643962,90.4179548565474,75.2996970445817,19.2328001233864,43.1108889158243,55.346665867544,90.1928506873805,92.7190586265327,90.6454449261161,117.88435888664,85.2888106826143,99.4378499742439,101.960586958568,39.4348499825164,58.1306292255556,1,"regular"
"16",16,9.40011674069884,81.8792520323768,25.2740595722571,72.9997209445204,22.6045273885676,16.6227761703773,82.8716475077078,54.2195913757162,22.87082689005,88.4107268495447,48.1103074851244,63.8751812144018,77.5834247906978,81.544903795512,69.1564352633722,50.5880159199208,43.3436201253461,83.2432295418639,0,13.3584082713917,17.9231433926518,24.1538038947604,35.3491606510126,55.3742671572827,77.0487413813599,76.3357770284032,45.1238794073559,63.1990990779146,69.6362149326385,55.2474048095554,36.2822546351206,43.4278645717454,74.6468071658399,40.8552281038429,24.4396025739256,36.0471439313098,93.3644617005191,44.7624379314317,26.0726126026187,67.0536254614506,47.1968995798605,66.6843082294608,41.7778744346534,35.7040268350871,103.342122081224,92.2435673700351,47.1212419310731,74.3084250050216,13.637825195485,28.0653913776184,26.1801809304367,59.8221945691148,79.9431002585369,1,"regular"
"17",17,19.2737679882752,91.3344005588442,15.8375751692802,83.8735274720645,16.9429796982762,28.2263882021406,96.1517534467419,63.3379592120374,36.2245930718158,101.757220028776,53.3712066602108,76.163736950025,90.2704279774473,90.7796884083367,77.9850065846976,63.930088970469,51.2904756550042,91.1858542253031,13.3584082713917,0,16.7055969987423,35.2236317139354,47.9442211171974,66.6379486377926,88.869694937213,84.3517662619114,52.339536295453,76.5345216710965,82.2068480610924,65.6990112244573,45.4859105518242,55.2043407857433,87.9885764930123,51.7524538571731,23.2336601912038,49.4053083118332,106.483486358125,57.7460760498357,34.3399267515968,79.9824986927509,60.4878517571149,73.401185529812,52.0007096762507,38.7136579227238,116.699995726058,105.528921866941,59.4140538386447,85.0315090255674,25.6104581082908,14.8109123395098,32.771770894756,71.58877235373,92.8866182905192,1,"regular"
"18",18,4.83786575371791,98.9611651282758,30.700597516261,89.6581364229524,33.4637508004592,33.8580882116015,90.7810184734329,49.5530551839668,34.6073629475078,98.6087924058855,65.7762416685095,66.9712899810993,81.9344578910743,99.0907786611222,86.867174125378,61.6764654958012,61.2569092908008,101.100039823497,17.9231433926518,16.7055969987423,0,26.1820556182711,40.9047414124659,55.5837058708858,92.6560856915143,69.2572189174354,37.2739414138296,72.2990560652206,83.9885174131708,72.3565370638697,32.5949978167377,59.5710919890084,85.1644981615566,40.7519475597081,38.7002735277379,47.1597204033187,105.576070116851,58.4601278935609,43.9957558961103,72.7754865848316,56.1477753827265,84.5980255558294,59.155826242171,52.5242941281917,112.865724328953,100.080575089125,50.8214774372424,72.6811890041532,20.6641637278071,26.9814900835742,18.4954454356274,75.6965075666467,93.0723676779511,1,"regular"
"19",19,11.999740890419,80.63092995435,49.3955838726833,73.0281292797,46.6915281517484,27.2828753083993,64.7160025060485,30.6977063720171,16.2026265774829,73.2366701216511,62.5964695222568,41.3385337440191,56.0058839019404,85.7160227940943,75.1203443715021,37.7227028724303,53.9609290322037,90.3192633841071,24.1538038947604,35.2236317139354,26.1820556182711,0,14.8750893897862,31.456370462481,73.3145230530556,53.3636646222056,24.4927724982076,46.7411212201972,62.7661902037039,58.2339302906392,13.5210940244155,43.5574968397659,60.121618684791,16.7259748485171,47.2780772311315,24.4730993717634,81.427917084529,37.7866862491008,39.7719656165796,46.6048590637582,30.926044491245,77.193465227346,47.4277054779826,54.3322386997068,87.123708556683,73.9777018263421,24.8258155398005,50.1891032434495,10.6449282879535,49.5492480291533,13.3503767083672,57.6973539705243,70.0158243097835,1,"regular"
"20",20,9.33905357915693,68.4892427176237,57.9890532186255,64.0007791902633,56.6024655098778,31.3400823909834,49.8845503153312,28.9927613214102,16.1882906380874,58.4761431174061,62.9573362873512,28.6034202188511,42.3273030254288,78.4388567685658,69.3162605250219,24.3666971919786,52.5396453949123,84.557238201814,35.3491606510126,47.9442211171974,40.9047414124659,14.8750893897862,0,22.4839139506282,62.384729935675,51.1396463016065,29.8763697131988,31.9615199821459,50.7800400383472,51.7573903923775,19.0938247620621,37.0018312093155,45.5466705346425,12.8916017318407,55.1968220179319,14.3743268348678,67.2359458578723,27.734382631217,42.1916976282722,32.2346548160997,16.5547822467324,74.0761323326722,43.7033159021978,58.225874891503,72.2566525679689,59.175965165996,11.9958952886694,41.7316522667833,22.3684638688006,62.676877724071,27.1713516035635,48.3654635781439,56.58832118281,1,"regular"
"21",21,8.32804006142497,73.2268509222195,79.9681672826409,78.976525346205,77.6180117663035,53.743011321667,44.0056773025629,15.1534681845116,38.6473610376443,56.8982226313803,84.8791410882827,14.0013704368629,28.9868341612717,95.0187030215978,87.6308342601874,35.875800433707,74.0136093461946,102.519299632729,55.3742671572827,66.6379486377926,55.5837058708858,31.456370462481,22.4839139506282,0,74.4316512118092,31.6128619638974,26.3672253834726,33.8921214026645,61.5302243299534,70.1529812539072,23.5137817110712,56.2320443575611,47.217125633939,14.9661123143074,77.0713785992829,33.9916611678929,69.435518987448,44.5828310617172,64.646719111176,24.2866193517003,27.3214922515104,94.2750146980921,64.3834351320846,80.7084138827327,67.5209565334062,51.9353731281342,12.1609058209073,19.3377803687277,41.7382519276598,80.755816438529,37.6757784776155,63.8708918704731,62.8378825454627,1,"regular"
"22",22,6.52856302621291,7.43923578411341,45.1535094995052,11.7815743480198,84.6103148545484,60.7254073748199,50.6207302757085,87.7508718218842,58.8835713334165,40.7052065149859,53.983019980278,66.4576206973174,65.0093316811533,27.3239973837515,29.7614616045531,39.2153736043239,45.2707248962703,38.0895823287741,77.0487413813599,88.869694937213,92.6560856915143,73.3145230530556,62.384729935675,74.4316512118092,0,105.612849995515,92.0876861906864,42.7496864654064,13.076134400327,26.1195134738877,81.4661923369511,33.6869307958102,35.3431448924052,74.1429826842383,77.1821652083956,49.0447277372399,31.6263575859853,35.5279997835325,56.8361281584747,56.9756583081829,48.1540280176976,43.953353895588,38.5096392541992,65.0905827947591,52.4269882478993,54.8173329434542,64.0261081128394,86.377877836286,72.780011875918,101.287779072074,86.5771929414215,17.2812047182997,20.0657788412942,1,"regular"
"23",23,2.88154004947234,97.726380568929,99.9468080932274,110.554644810807,98.7341116395426,79.9927937392189,67.9831793406146,22.8510582212293,65.9871469287407,82.5852200599866,113.838101396729,40.1319744192671,49.2477729123374,126.628269503396,119.033900221065,67.4597460212982,103.66116079062,134.015647308052,76.3357770284032,84.3517662619114,69.2572189174354,53.3636646222056,51.1396463016065,31.6128619638974,105.612849995515,0,32.0599397789479,63.7194264095103,92.5970008041164,101.483180255926,40.1719864884285,87.2415427620129,75.6691113140661,38.9707478486363,100.384782729588,64.536927115381,96.7178005398203,76.0178377081299,92.048621452534,51.074308198335,58.9300569657803,124.993845050276,94.7290928478648,107.371996027831,89.7152456931721,73.4970325458239,43.3725719439455,22.9521310852283,63.7071751775662,96.2362526697804,51.5804446193156,95.4837347027255,92.4493307140495,1,"regular"
"24",24,7.74665811881076,96.6723464662209,67.9041997296736,93.8475695713287,67.1446366096664,51.6848804658378,69.900898389992,13.9511307248868,39.9944463687848,81.9034918673193,87.0891303309221,40.3417237067108,55.3028122355684,107.940015910054,98.1749163335692,53.285503237795,78.2978382690767,113.452116354514,45.1238794073559,52.339536295453,37.2739414138296,24.4927724982076,29.8763697131988,26.3672253834726,92.0876861906864,32.0599397789479,0,56.7557035257789,80.1236306314486,80.8280545531892,11.5383840896189,65.9578872298104,70.7706754335052,18.1805237510365,69.5118768103556,44.0468071761264,93.2027298990534,57.5866486548371,64.2176796985457,50.0299678921776,44.562341684868,101.283645676754,71.1441611064831,78.3681108766124,93.465166137213,78.1443836958009,30.2112479160493,38.2253686497919,33.5949519631011,64.2494235428661,19.5893912440152,78.2157461175651,84.4448648844938,1,"regular"
"25",25,4.50393521983901,40.1206320850179,72.7118481416255,49.8235951880705,80.8834581933926,52.3685884480159,20.0311489639438,48.6570034149351,40.345926363627,26.5147448432902,70.7654059876041,23.8572637379152,24.2518364080375,66.9271646072876,62.7267766919881,14.3233564370743,58.9223971373747,76.1279861635457,63.1990990779146,76.5345216710965,72.2990560652206,46.7411212201972,31.9615199821459,33.8921214026645,42.7496864654064,63.7194264095103,56.7557035257789,0,29.7135128192282,47.1827434721119,48.5960351538478,37.7739520273791,14.0541905428669,39.053159320254,76.7540983649551,27.3663666217216,36.4521370639987,25.5773232177024,57.8543510667678,14.4075252085175,16.2270050238932,73.024886305956,47.9536530711074,73.1085463179168,40.5867915027295,29.268716103148,26.559061183493,43.6523407452964,52.3195916709483,91.2579636399515,59.0233392287648,36.9803067602401,28.9808911054241,1,"regular"
"26",26,5.35599084867878,17.9634360130876,52.9140829574317,21.2148843864664,80.3006696832393,54.0817462629104,39.3627925089207,75.1070212629859,49.5002428730162,31.9468748220565,55.4488051762668,53.3833573285079,52.4316701140424,38.3685261112118,37.2163840766474,26.868763264061,44.9454358172732,48.4658143026819,69.6362149326385,82.2068480610924,83.9885174131708,62.7661902037039,50.7800400383472,61.5302243299534,13.076134400327,92.5970008041164,80.1236306314486,29.7135128192282,0,26.880148294405,69.8436515443911,28.0817906807987,23.6559280975201,62.0241866629355,73.6493338070611,38.2945795896779,27.5409334926386,25.5668025463814,52.8068312427795,44.0045388799275,35.7397242972212,50.1506290885692,35.8187570515581,63.86114603255,45.7515552548989,44.8534541289673,51.4182544800831,73.314866261495,63.5683947650921,95.5380796264239,76.1159372179383,14.5881517369436,13.0112418191589,1,"regular"
"27",27,6.07063061918061,26.6761098289862,27.485129237175,18.3517718502952,59.3731340610825,38.6572889135885,62.8752453960294,80.4303115645472,42.1243741958544,58.2334739348298,28.7139128349374,66.981052754362,71.3928879432645,27.5165862588907,17.6026979516826,36.0002512387883,19.1667726696329,32.8028224407194,55.2474048095554,65.6990112244573,72.3565370638697,58.2339302906392,51.7573903923775,70.1529812539072,26.1195134738877,101.483180255926,80.8280545531892,47.1827434721119,26.880148294405,0,69.3597140550508,14.8701920088585,47.582209373838,64.6407546389546,51.5877646067382,37.4580478422177,54.1301048401044,25.6008720353763,31.9899662019169,60.7231360662668,43.2481982851876,25.8427313075829,13.7025362083721,38.97118731327,72.5264635214169,69.8771629966699,58.1391233943225,86.3925401833207,54.4459298325453,76.9520777160592,70.4826633618189,12.3940781286496,39.8272368810572,1,"regular"
"28",28,3.25983045866346,87.3202736955136,61.1460163723677,82.7195150563424,58.8236085646267,40.7764968598213,63.8938802256365,17.9892646553227,28.5080935153191,74.640534520541,75.9107932108775,36.2933745050127,51.6302791242257,96.5513129045264,86.6672081782847,43.2332594699224,66.8866957249325,101.942011645364,36.2822546351206,45.4859105518242,32.5949978167377,13.5210940244155,19.0938247620621,23.5137817110712,81.4661923369511,40.1719864884285,11.5383840896189,48.5960351538478,69.8436515443911,69.3597140550508,0,54.4927962014005,62.6219447388948,9.98551774415292,60.2131366924768,32.8863114908547,84.8611449646842,46.5292489192286,53.2231081876075,44.3260285301892,34.8586497090734,89.7796330395442,59.6103742592201,67.8462153506979,87.2478865885982,72.6854964852039,22.5354773346724,40.1063261779443,23.5590135682505,58.7674543271153,14.2750572881444,67.1123041775948,75.1096138278524,1,"regular"
"29",29,16.5858167658396,39.5412810146809,34.9423392210156,30.2268044370338,52.2266613623459,27.0385205779908,56.0494477676964,65.8272919757255,27.6013608115451,54.9354182692566,32.9962153430526,54.5714725612522,61.14542538645,42.19326664364,32.3325772235367,24.4588839857179,21.1598598562455,47.5966930746362,43.4278645717454,55.2043407857433,59.5710919890084,43.5574968397659,37.0018312093155,56.2320443575611,33.6869307958102,87.2415427620129,65.9578872298104,37.7739520273791,28.0817906807987,14.8701920088585,54.4927962014005,0,42.2626825366216,49.8934106600226,45.6286916126363,22.8219535653132,54.8242435831286,12.7936044618346,24.7818962137625,49.8676089039386,30.1660749969104,38.1090815519519,10.1997070231571,37.2858981061721,70.109066849663,64.2193643889234,44.0975290611396,73.3260275196535,40.5789847226422,67.9237543766838,56.0750751559938,16.415172737391,40.2933893542908,1,"regular"
"30",30,22.0260961701181,26.2649364070967,75.0655620358884,44.8509190492169,90.5085258895354,62.085354247066,15.7453807452273,62.2220925334876,51.9016248528686,13.7828124385825,74.3610472021205,35.5919085975687,30.2706421029173,61.9342332534907,60.4759688900819,24.0589466155741,62.8152052116251,72.1209821929903,74.6468071658399,87.9885764930123,85.1644981615566,60.121618684791,45.5466705346425,47.217125633939,35.3431448924052,75.6691113140661,70.7706754335052,14.0541905428669,23.6559280975201,47.582209373838,62.6219447388948,42.2626825366216,0,53.1072434924925,85.4495696842249,38.6769717548261,22.4418486947154,32.3808001795076,65.373256985497,24.6113725487013,29.2022417840782,72.6428752466452,52.1762987637192,79.4008263986686,28.9624844545086,22.3441816932884,40.5971133717851,54.2102602722229,64.7923396423812,102.498853278212,72.7114702928516,35.6156004540553,17.4440339934197,1,"regular"
"31",31,31.5894264885412,78.5921525210142,65.9968374762684,76.4791718058026,63.325593174601,41.3720741562095,53.9153488373231,16.3451378279388,27.0281838566307,64.8501287082905,74.8799210782699,26.6519089913693,41.9371309841263,91.2132448669072,82.2058527069834,35.1604822732341,64.8723645768888,97.4426466777437,40.8552281038429,51.7524538571731,40.7519475597081,16.7259748485171,12.8916017318407,14.9661123143074,74.1429826842383,38.9707478486363,18.1805237510365,39.053159320254,62.0241866629355,64.6407546389546,9.98551774415292,49.8934106600226,53.1072434924925,0,63.4309209897641,27.2112819783349,75.4635675146388,40.2962451783568,53.1809278002979,34.3465524309593,26.390215566322,86.8077467312937,56.4085098623847,68.7622669506371,77.2953461770623,62.7010610877691,12.6618755347043,33.4635015709684,27.2569706093082,65.7982024563574,23.2784599534973,60.8628096403278,66.3151470382058,1,"regular"
"32",32,5.38737661363839,72.0321050379425,2.90604960173368,69.7640371323884,8.60068596336459,24.8253220283116,96.7397515582415,77.9282397103332,39.480061798536,98.9501335528984,32.2439169572755,83.3227293824929,95.3937182171985,73.1573486506142,60.1223607279814,62.6132244890858,33.7502121805615,71.6800686725013,24.4396025739256,23.2336601912038,38.7002735277379,47.2780772311315,55.1968220179319,77.0713785992829,77.1821652083956,100.384782729588,69.5118768103556,76.7540983649551,73.6493338070611,51.5877646067382,60.2131366924768,45.6286916126363,85.4495696842249,63.4309209897641,0,50.2167565599889,100.364873891145,53.0858241621994,20.8490235233252,84.0929176734447,62.4294853217616,52.927640777492,38.6895896422783,16.6358864846061,114.268418539487,105.805558764523,67.1429740890448,96.3763443511398,36.7283208581387,27.8514639527521,50.5934454260371,60.5793450839045,85.895627427074,1,"regular"
